# gpu   pwr  temp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
# Idx     W     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
    0    49    60     3     0     0     0  4513  1673     0     0   445     5     -     -     0   247    38
    0    49    60     2     0     0     0  4513  1673     0     0   445     5     -     -     0   227    40
    0    49    60     2     0     0     0  4513  1674     0     0   445     5     -     -     0   260    40
    0    49    60     2     0     0     0  4513  1675     0     0   445     5     -     -     0   223    39
    0    49    60     2     0     0     0  4513  1675     0     0   445     5     -     -     0   227    41
    0    49    60     2     0     0     0  4513  1677     0     0   445     5     -     -     0   269    39
    0    49    60     2     0     0     0  4513  1673     0     0   445     5     -     -     0   233    39
    0    49    60     2     0     0     0  4513  1674     0     0   445     5     -     -     0   261    39
    0    49    60     2     0     0     0  4513  1672     0     0   445     5     -     -     0   276    39
    0    49    60     2     0     0     0  4513  1675     0     0   445     5     -     -     0   303    39
    0    49    60     2     0     0     0  4513  1675     0     0   445     5     -     -     0   271    38
    0    49    60     2     0     0     0  4513  1673     0     0   445     5     -     -     0   286    37
    0    49    60     2     0     0     0  4513  1674     0     0   445     5     -     -     0   228    37
    0    49    60     2     0     0     0  4513  1672     0     0   445     5     -     -     0   260    38
    0    49    60     2     0     0     0  4513  1672     0     0   445     5     -     -     0   273    38
    0    49    60     2     0     0     0  4513  1672     0     0   445     5     -     -     0   282    38
    0    49    60     3     0     0     0  4513  1673     0     0   445     5     -     -     0   262    37
    0    49    60     3     0     0     0  4513  1671     0     0   445     5     -     -     0   224    38
    0    49    60     3     0     0     0  4513  1670     0     0   445     5     -     -     0   281    37
    0    49    60     2     0     0     0  4513  1672     0     0   445     5     -     -     0   290    44
    0    49    60     2     0     0     0  4513  1671     0     0   445     5     -     -     0   221    39
    0    49    60     2     0     0     0  4513  1672     0     0   445     5     -     -     0   224    39
    0    48    60     2     0     0     0  4513  1673     0     0   445     5     -     -     0   225    42
    0    49    60     2     0     0     0  4513  1673     0     0   445     5     -     -     0   226    43
